Date,Stock Index,Open Price,Close Price,Daily High,Daily Low,Trading Volume,GDP Growth (%),Inflation Rate (%),Unemployment Rate (%)
2006-08-12,NASDAQ,2643.16,2641.69,2690.06,2595.82,426159278,2.62,3.09,14.45
2006-08-13,S&P 500,2958.58,2962.92,3004.2000000000003,2935.61,611464430,4.39,8.44,4.3
2006-08-14,S&P 500,2661.77,2642.25,2696.66,2638.37,352512026,5.51,2.17,3.89
2006-08-15,Dow Jones,1096.02,1064.2,1100.1299999999999,1016.21,294910479,-1.2,0.15,7.47
2006-08-16,S&P 500,2341.49,2300.08,2362.3999999999996,2256.13,983829455,7.14,2.69,2.65
2006-08-17,S&P 500,1708.33,1729.74,1757.71,1670.6,571245987,9.25,1.91,10.51
2006-08-18,Dow Jones,1393.7,1363.32,1403.07,1316.6499999999999,981627672,1.98,5.08,3.01
2006-08-19,NASDAQ,4826.88,4845.89,4868.3,4815.87,567324160,5.52,2.04,2.75
2006-08-20,S&P 500,3397.44,3386.48,3427.4900000000002,3344.66,545386500,6.06,7.63,8.31
2006-08-21,Dow Jones,3914.63,3906.21,3931.0,3871.71,661730856,4.93,2.41,14.45
2006-08-22,S&P 500,2261.45,2258.37,2300.5,2214.88,689766355,3.21,7.07,7.55
2006-08-23,S&P 500,2572.59,2559.36,2614.61,2519.51,327801348,8.22,5.78,6.63
2006-08-24,NASDAQ,1947.7,1907.76,1963.88,1890.44,204961251,1.73,9.86,14.97
2006-08-25,S&P 500,1387.86,1368.82,1429.79,1330.1,445966876,-4.08,10.0,8.92
2006-08-26,Dow Jones,1716.13,1732.5,1737.68,1703.0100000000002,424190767,7.67,8.7,6.88
2006-08-27,S&P 500,4190.06,4206.64,4248.530000000001,4173.63,779354401,5.11,7.6,7.02
2006-08-28,NASDAQ,3710.18,3688.7999999999997,3717.8199999999997,3683.3999999999996,792729337,7.74,3.86,4.53
2006-08-29,NASDAQ,3187.72,3183.73,3191.87,3136.98,432054895,-2.92,7.53,8.66
2006-08-30,Dow Jones,2900.36,2869.7000000000003,2932.4500000000003,2855.15,366858769,-4.54,9.57,7.71
2006-08-31,NASDAQ,4689.74,4660.78,4713.34,4634.75,291655617,9.02,0.23,5.52
2006-09-01,S&P 500,1290.94,1243.24,1336.3300000000002,1223.67,370192143,-2.78,5.38,4.09
2006-09-02,NASDAQ,2122.4,2162.07,2180.23,2074.4,183764768,7.14,2.18,6.05
2006-09-03,Dow Jones,2399.75,2370.82,2414.11,2354.07,854525647,7.35,5.58,8.61
2006-09-04,NASDAQ,4129.7,4102.45,4154.74,4063.52,825479138,5.63,4.66,2.76
2006-09-05,NASDAQ,4970.06,4948.02,4992.860000000001,4905.25,697990830,-3.03,5.76,4.0
2006-09-06,NASDAQ,1962.68,1925.42,1979.9,1903.64,161612157,5.01,5.51,14.32
2006-09-07,Dow Jones,4497.23,4511.16,4545.849999999999,4478.32,54326698,8.34,9.6,9.06
2006-09-08,NASDAQ,4322.49,4280.0,4360.469999999999,4242.61,125405609,1.38,5.52,2.82
2006-09-09,NASDAQ,1898.63,1862.0500000000002,1941.2800000000002,1816.41,736653328,1.2,8.46,11.01
2006-09-10,S&P 500,2597.33,2611.81,2660.45,2559.58,168430275,1.64,3.2,2.8
2006-09-11,Dow Jones,2638.69,2622.66,2652.02,2611.2999999999997,379712688,-3.77,4.38,11.61
2006-09-12,NASDAQ,4912.88,4933.67,4969.47,4868.46,93940210,8.38,4.7,11.75
2006-09-13,Dow Jones,1723.57,1729.31,1749.02,1704.1899999999998,128103576,8.04,2.79,10.46
2006-09-14,NASDAQ,4196.63,4172.2300000000005,4230.4800000000005,4143.42,563407757,9.97,3.8,11.52
2006-09-15,NASDAQ,2336.77,2351.85,2375.65,2295.2,32377303,3.78,5.99,3.14
2006-09-16,NASDAQ,3923.48,3885.11,3973.17,3875.69,677605002,6.27,5.8,11.45
2006-09-17,S&P 500,2680.04,2683.68,2720.1299999999997,2640.81,370841944,-1.96,6.36,3.78
2006-09-18,S&P 500,3313.44,3307.15,3361.06,3277.34,141598790,5.01,3.52,6.41
2006-09-19,S&P 500,4330.45,4307.24,4372.2,4262.57,726896816,4.75,3.16,14.26
2006-09-20,Dow Jones,4216.66,4227.0599999999995,4272.209999999999,4208.0599999999995,515050825,8.52,6.12,8.54
2006-09-21,Dow Jones,4465.69,4502.82,4543.54,4444.66,218331312,7.46,1.33,14.58
2006-09-22,S&P 500,1238.47,1288.3600000000001,1311.3200000000002,1196.83,916416867,9.08,2.53,3.16
2006-09-23,Dow Jones,3768.2,3778.98,3791.57,3767.24,613081886,8.03,0.42,8.21
2006-09-24,NASDAQ,1559.95,1550.42,1578.47,1544.8100000000002,580274450,8.03,0.73,2.81
2006-09-25,NASDAQ,2663.27,2635.79,2664.28,2586.2599999999998,976094289,-4.04,2.43,10.19
2006-09-26,NASDAQ,3194.35,3170.06,3220.5499999999997,3156.04,993303344,7.69,0.2,3.02
2006-09-27,S&P 500,2610.96,2608.91,2636.21,2560.1299999999997,230318789,4.11,2.45,4.28
2006-09-28,Dow Jones,3078.45,3065.18,3104.71,3056.0499999999997,86962459,0.71,6.55,5.36
2006-09-29,S&P 500,4986.11,5027.49,5076.19,4968.0599999999995,620712902,-4.15,0.61,11.73
2006-09-30,Dow Jones,1540.87,1527.6999999999998,1586.4399999999998,1490.0599999999997,200573605,5.17,4.37,4.13
2006-10-01,NASDAQ,3701.82,3689.1600000000003,3709.9100000000003,3656.2700000000004,725252664,-0.08,9.13,13.01
2006-10-02,S&P 500,2584.0,2572.35,2602.44,2543.29,394858699,2.02,7.91,3.71
2006-10-03,Dow Jones,1532.04,1565.7,1586.9,1505.55,972655848,5.23,3.05,2.46
2006-10-04,Dow Jones,1634.95,1650.03,1668.06,1592.78,116919345,8.68,9.25,7.14
2006-10-05,NASDAQ,4797.09,4808.51,4848.43,4785.34,369106174,7.38,3.3,14.73
2006-10-06,S&P 500,4518.41,4501.82,4544.61,4479.7,248573473,1.76,0.73,3.43
2006-10-07,S&P 500,4628.17,4659.96,4688.56,4620.4,597475416,0.82,9.94,3.32
2006-10-08,S&P 500,4966.13,4919.97,5008.78,4890.17,805284368,-1.4,8.7,11.77
2006-10-09,NASDAQ,1833.26,1870.34,1910.6399999999999,1820.73,820119028,0.59,4.66,6.06
2006-10-10,S&P 500,2421.76,2423.03,2429.6400000000003,2405.07,371517536,-3.33,6.66,11.32
2006-10-11,NASDAQ,3676.88,3666.71,3712.58,3643.15,700481430,9.57,6.71,4.6
2006-10-12,NASDAQ,2935.21,2934.93,2956.98,2933.5899999999997,856528264,3.61,1.94,7.98
2006-10-13,NASDAQ,2673.56,2690.2999999999997,2705.0299999999997,2668.96,929204805,-3.08,2.0,5.45
2006-10-14,Dow Jones,2431.24,2382.52,2433.74,2348.22,109129213,0.29,4.7,7.87
2006-10-15,S&P 500,3375.12,3412.2799999999997,3436.64,3353.67,325600001,3.21,9.12,12.0
2006-10-16,S&P 500,3302.37,3297.04,3320.14,3253.8,364946725,2.99,0.1,11.91
2006-10-17,NASDAQ,1645.83,1630.1299999999999,1658.4099999999999,1595.3999999999999,67706568,-4.47,7.83,8.71
2006-10-18,NASDAQ,2886.96,2850.78,2921.69,2850.3700000000003,143307138,9.26,0.58,14.07
2006-10-19,S&P 500,3213.89,3207.8399999999997,3252.3599999999997,3176.9999999999995,71208399,-0.87,4.78,5.43
2006-10-20,NASDAQ,3281.15,3280.78,3293.39,3276.09,79934488,-4.76,6.38,5.12
2006-10-21,S&P 500,1840.43,1830.79,1842.9,1791.74,782052119,-3.85,6.87,9.98
2006-10-22,Dow Jones,3969.09,3986.96,4029.4,3919.51,944382510,3.7,0.58,10.08
2006-10-23,NASDAQ,1100.8,1092.8899999999999,1101.3,1066.33,453275548,-2.93,4.19,2.61
2006-10-24,S&P 500,2419.33,2465.47,2512.33,2385.19,330010027,-4.37,5.84,9.9
2006-10-25,NASDAQ,4120.85,4130.780000000001,4162.160000000001,4108.9800000000005,379858678,0.69,0.66,6.87
2006-10-26,S&P 500,3255.57,3286.32,3302.4100000000003,3233.69,885362407,4.34,1.35,11.72
2006-10-27,S&P 500,2044.65,2005.5900000000001,2056.9700000000003,1962.7900000000002,374968665,-3.32,6.64,12.51
2006-10-28,NASDAQ,3779.81,3769.54,3780.2599999999998,3761.17,618029669,-0.3,5.22,9.18
2006-10-29,Dow Jones,3269.56,3253.24,3281.33,3239.9599999999996,135309538,1.27,1.62,2.02
2006-10-30,S&P 500,4184.97,4191.92,4198.81,4162.7,98358294,-2.61,5.35,10.27
2006-10-31,S&P 500,3940.1,3976.21,4006.82,3904.49,654334979,2.59,9.13,11.74
2006-11-01,S&P 500,3440.43,3398.2599999999998,3448.7599999999998,3379.47,15512058,-3.72,0.16,5.24
2006-11-02,Dow Jones,2952.71,2909.9700000000003,2979.14,2863.5800000000004,610392105,-4.3,6.43,8.04
2006-11-03,Dow Jones,1532.73,1567.76,1597.27,1528.01,945163981,2.8,0.74,14.55
2006-11-04,NASDAQ,2045.33,2016.62,2060.23,1998.08,360958263,-1.28,0.06,5.88
2006-11-05,Dow Jones,2676.4,2693.28,2695.03,2640.9500000000003,96201198,-3.57,1.51,4.9
2006-11-06,NASDAQ,3397.2,3401.49,3403.35,3385.8999999999996,623944358,1.36,4.23,4.74
2006-11-07,NASDAQ,3054.83,3088.12,3089.44,3022.0099999999998,718575878,8.73,8.02,9.26
2006-11-08,Dow Jones,2152.74,2115.25,2189.7,2107.04,276814087,5.86,2.82,14.35
2006-11-09,NASDAQ,1025.86,988.8399999999999,1041.76,986.04,963822185,7.23,6.26,9.91
2006-11-10,Dow Jones,2984.96,2990.64,3030.46,2978.91,978906610,8.08,4.11,5.94
2006-11-11,NASDAQ,2142.5,2187.14,2208.73,2096.0,551857874,9.59,2.34,10.3
2006-11-12,Dow Jones,3938.43,3929.93,3961.08,3902.3399999999997,525834881,6.45,5.14,10.12
2006-11-13,Dow Jones,1095.79,1078.48,1121.43,1038.66,862858734,4.13,7.97,9.76
2006-11-14,NASDAQ,3339.31,3349.98,3385.63,3322.68,53129984,0.48,8.32,4.07
2006-11-15,S&P 500,4765.9,4808.94,4822.62,4736.2699999999995,339275625,-2.28,8.47,10.25
2006-11-16,NASDAQ,1697.64,1731.3300000000002,1737.41,1672.89,729689141,5.3,3.39,7.59
2006-11-17,Dow Jones,2886.6,2936.15,2963.9500000000003,2839.31,620357836,9.92,7.93,2.24
2006-11-18,S&P 500,1365.69,1317.95,1382.04,1280.57,592859305,2.01,2.12,9.02
2006-11-19,NASDAQ,3502.73,3464.02,3524.85,3427.49,723378155,5.86,7.38,14.86
2006-11-20,NASDAQ,3202.13,3213.08,3245.43,3199.81,736238807,2.43,9.48,6.55
2006-11-21,NASDAQ,2629.46,2661.52,2686.23,2601.98,565083039,1.48,0.14,14.55
2006-11-22,S&P 500,3085.51,3064.03,3116.5200000000004,3040.6800000000003,985305565,1.15,4.4,3.25
2006-11-23,Dow Jones,4586.3,4560.22,4613.51,4513.83,66241413,2.57,6.48,11.52
2006-11-24,NASDAQ,1785.18,1813.88,1850.8700000000001,1772.3100000000002,138321509,0.5,7.02,3.49
2006-11-25,NASDAQ,1090.26,1045.9,1125.56,1032.41,420562592,6.23,1.76,5.56
2006-11-26,NASDAQ,4446.66,4433.599999999999,4473.37,4413.03,920486571,8.11,9.72,9.42
2006-11-27,NASDAQ,3308.47,3309.0499999999997,3342.9999999999995,3296.2999999999997,761261238,8.24,6.15,9.71
2006-11-28,NASDAQ,4562.63,4568.66,4612.34,4556.17,539089622,-1.58,1.64,12.08
2006-11-29,Dow Jones,3387.78,3410.6400000000003,3432.2500000000005,3344.9100000000003,638277257,8.44,0.21,10.0
2006-11-30,Dow Jones,4240.64,4226.12,4261.280000000001,4198.21,56532600,0.12,7.83,9.72
2006-12-01,NASDAQ,2718.69,2729.96,2768.17,2675.62,297762221,-0.36,0.8,13.86
2006-12-02,S&P 500,3999.44,4007.98,4037.11,3957.88,143336334,5.9,1.41,7.88
2006-12-03,Dow Jones,4652.17,4656.93,4660.4800000000005,4638.07,590020411,-0.43,5.75,4.93
2006-12-04,S&P 500,3288.49,3302.54,3347.15,3261.1,980711894,-4.21,6.04,4.1
2006-12-05,Dow Jones,1723.14,1699.0800000000002,1724.68,1694.92,212503095,0.6,6.87,7.2
2006-12-06,NASDAQ,2075.19,2033.65,2112.61,1987.89,747210083,5.82,3.94,11.27
2006-12-07,Dow Jones,1794.58,1756.51,1832.52,1736.3,586770808,-0.1,7.74,2.55
2006-12-08,NASDAQ,1987.43,1959.89,2035.0900000000001,1940.21,310003006,4.44,9.74,3.68
2006-12-09,Dow Jones,2225.66,2225.68,2228.39,2210.52,354924349,4.9,2.71,3.38
2006-12-10,NASDAQ,3220.54,3254.58,3284.42,3197.5099999999998,400904199,6.01,7.03,9.61
2006-12-11,NASDAQ,3351.97,3372.1,3393.49,3339.3799999999997,326830914,8.46,9.28,5.16
2006-12-12,NASDAQ,2706.0,2734.9,2751.4300000000003,2687.26,46558541,1.49,6.86,4.16
2006-12-13,NASDAQ,3461.68,3446.7799999999997,3466.2,3406.7799999999997,64129040,-2.5,6.81,9.71
2006-12-14,S&P 500,1326.3,1316.77,1354.43,1275.06,480563809,-0.22,2.24,11.9
2006-12-15,NASDAQ,1351.15,1340.52,1375.1000000000001,1325.31,970616878,1.48,5.35,6.32
2006-12-16,S&P 500,1687.32,1656.51,1692.55,1633.06,865438597,5.71,5.63,9.52
2006-12-17,S&P 500,3072.31,3028.43,3102.93,2984.74,921412996,-4.8,7.0,3.28
2006-12-18,NASDAQ,1855.98,1865.07,1901.97,1853.35,18288429,-0.26,9.97,14.16
2006-12-19,S&P 500,2133.14,2182.06,2220.42,2088.68,139926770,6.7,0.34,6.38
2006-12-20,Dow Jones,2601.25,2567.93,2646.52,2556.97,652311080,5.06,0.65,14.97
2006-12-21,NASDAQ,4247.46,4202.13,4267.93,4168.2,634755239,5.98,0.78,14.72
2006-12-22,S&P 500,1055.45,1083.4,1131.0500000000002,1026.32,803303516,7.18,7.43,12.12
2006-12-23,NASDAQ,3597.52,3572.78,3640.79,3545.13,961156386,6.75,1.36,2.26
2006-12-24,NASDAQ,3675.51,3708.4700000000003,3723.3,3632.5400000000004,535296017,5.23,6.22,9.07
2006-12-25,NASDAQ,4194.62,4215.01,4222.97,4189.54,175402279,1.59,3.25,3.13
2006-12-26,S&P 500,4731.01,4775.58,4797.35,4713.66,771340143,9.75,4.57,13.64
2006-12-27,Dow Jones,1080.55,1071.44,1100.6399999999999,1044.53,130333085,3.54,2.16,12.27
2006-12-28,Dow Jones,1615.13,1631.3300000000002,1660.1200000000001,1574.5700000000002,375173812,-1.96,8.66,14.64
2006-12-29,S&P 500,4544.69,4541.179999999999,4573.86,4530.36,175030030,-0.61,5.86,9.91
2006-12-30,NASDAQ,2834.07,2847.13,2884.63,2793.92,620122575,5.4,9.45,8.79
2006-12-31,S&P 500,3258.36,3253.32,3283.85,3233.34,671568120,8.87,5.75,8.75
2007-01-01,S&P 500,3652.11,3620.9700000000003,3657.35,3611.5200000000004,634603552,-2.32,1.24,7.02
2007-01-02,S&P 500,3716.27,3717.06,3759.97,3678.32,396303561,-3.76,1.71,8.09
2007-01-03,NASDAQ,4726.96,4729.82,4745.3099999999995,4722.42,745819090,8.22,9.89,10.26
2007-01-04,S&P 500,4987.8,5018.860000000001,5067.420000000001,4962.06,947285540,8.73,7.26,14.13
2007-01-05,NASDAQ,3880.63,3904.1800000000003,3910.07,3877.44,756877873,-0.85,0.49,9.75
2007-01-06,S&P 500,2148.88,2165.26,2213.17,2131.06,344416642,0.66,7.04,13.14
2007-01-07,Dow Jones,4519.01,4480.35,4523.56,4450.3,936405219,4.9,4.12,13.22
2007-01-08,S&P 500,1196.88,1218.94,1230.49,1169.0700000000002,862181827,-0.05,3.07,8.74
2007-01-09,S&P 500,1924.32,1924.35,1926.6799999999998,1904.09,831486090,8.16,1.54,6.52
2007-01-10,Dow Jones,4589.54,4628.95,4664.21,4568.09,597519144,-3.39,8.4,10.31
2007-01-11,NASDAQ,2024.77,2066.7599999999998,2109.27,2013.43,891321824,-4.43,0.64,7.8
2007-01-12,NASDAQ,1882.6,1838.12,1904.3,1815.33,311068507,-1.87,2.9,3.06
2007-01-13,S&P 500,1552.5,1584.56,1630.99,1504.84,741665823,-0.71,3.06,6.91
2007-01-14,Dow Jones,4436.45,4390.22,4465.96,4347.7,58573240,-3.31,1.61,14.92
2007-01-15,NASDAQ,3000.23,2986.95,3031.73,2979.6899999999996,916533566,-4.01,5.08,2.63
2007-01-16,S&P 500,3699.57,3703.8,3746.07,3698.0800000000004,402114063,6.33,0.12,11.06
2007-01-17,Dow Jones,1956.27,1921.08,1971.11,1874.3999999999999,363784776,-2.54,3.01,12.94
2007-01-18,NASDAQ,4032.16,4056.79,4074.5,4005.8199999999997,824866058,8.71,9.34,10.43
2007-01-19,NASDAQ,4040.02,3990.86,4085.32,3963.9700000000003,656079301,0.52,3.11,9.41
2007-01-20,Dow Jones,2250.39,2217.25,2295.44,2178.21,669117370,5.06,3.6,11.2
2007-01-21,Dow Jones,2642.73,2650.81,2699.63,2627.0,340869488,-1.62,4.73,7.58
2007-01-22,Dow Jones,1838.76,1860.2,1905.29,1814.66,995012762,-1.4,5.62,3.19
2007-01-23,Dow Jones,4906.24,4947.9,4954.2699999999995,4857.8099999999995,932047804,3.62,8.09,14.51
2007-01-24,S&P 500,3582.41,3602.96,3644.15,3548.7999999999997,8492427,3.41,1.9,7.62
2007-01-25,Dow Jones,4738.18,4755.360000000001,4775.85,4730.490000000001,140923093,6.53,8.72,10.65
2007-01-26,NASDAQ,2213.54,2202.97,2263.08,2196.31,931259303,6.37,7.58,8.91
2007-01-27,NASDAQ,4127.56,4077.6900000000005,4151.17,4067.4800000000005,531516143,5.06,7.23,2.71
2007-01-28,S&P 500,4063.43,4025.45,4091.12,3987.1099999999997,635929636,1.74,0.87,14.39
2007-01-29,NASDAQ,3766.62,3770.08,3796.5699999999997,3751.85,567461844,8.36,0.22,12.3
2007-01-30,NASDAQ,4862.56,4880.070000000001,4896.160000000001,4861.490000000001,643517024,4.34,5.94,3.94
2007-01-31,Dow Jones,2574.22,2565.9599999999996,2577.97,2518.7499999999995,96565264,9.85,8.63,14.76
2007-02-01,NASDAQ,1522.87,1545.9399999999998,1590.7199999999998,1514.3799999999999,327304439,7.29,5.84,11.58
2007-02-02,S&P 500,3686.84,3689.03,3729.1600000000003,3686.36,298719964,-4.34,2.13,8.14
2007-02-03,Dow Jones,3917.24,3874.66,3924.22,3862.7999999999997,178394228,-0.19,0.91,9.95
2007-02-04,Dow Jones,3300.24,3269.4399999999996,3339.08,3257.6899999999996,621295975,3.58,7.0,3.39
2007-02-05,S&P 500,1827.27,1861.27,1892.56,1806.17,252625673,5.82,7.22,9.29
2007-02-06,Dow Jones,3017.82,3040.31,3060.77,2971.8,228618577,3.26,1.73,2.96
2007-02-07,Dow Jones,2248.76,2288.2400000000002,2300.94,2204.8,732309230,6.79,0.28,9.08
2007-02-08,S&P 500,2709.87,2671.63,2752.8599999999997,2648.79,155264819,-0.76,4.08,9.19
2007-02-09,Dow Jones,3580.87,3629.89,3664.9,3560.33,763330380,-2.24,5.83,13.37
2007-02-10,S&P 500,3980.86,3951.8,4008.25,3924.05,495138813,-4.19,7.06,11.43
2007-02-11,S&P 500,1928.9,1880.0800000000002,1959.38,1867.91,640770697,3.6,8.1,5.24
2007-02-12,NASDAQ,2621.3,2671.04,2675.59,2618.69,225288863,5.33,6.11,13.55
2007-02-13,NASDAQ,2076.65,2054.76,2100.35,2007.8000000000002,153434536,-0.11,1.11,9.45
2007-02-14,Dow Jones,1794.53,1811.33,1821.02,1785.2,127628012,4.2,6.83,9.88
2007-02-15,Dow Jones,4133.55,4101.22,4143.97,4091.3,793202645,-4.22,9.84,4.2
2007-02-16,S&P 500,4637.01,4645.030000000001,4678.1,4613.39,930826970,-3.51,9.06,13.15
2007-02-17,Dow Jones,2480.93,2521.33,2566.89,2456.35,528547574,5.53,8.72,14.1
2007-02-18,S&P 500,4005.12,3987.14,4025.31,3986.22,503095170,0.52,3.02,12.07
2007-02-19,S&P 500,4587.98,4605.009999999999,4615.4,4580.58,657652576,5.07,7.51,14.23
2007-02-20,Dow Jones,4384.5,4353.29,4416.94,4334.38,408121482,7.48,8.51,5.93
2007-02-21,S&P 500,1731.25,1743.73,1787.29,1697.06,191552237,7.79,6.78,13.19
2007-02-22,NASDAQ,4825.17,4808.82,4862.59,4797.4,841847689,-2.42,2.51,8.36
2007-02-23,Dow Jones,2506.71,2477.83,2550.15,2456.68,657348390,2.29,9.54,4.13
2007-02-24,NASDAQ,2356.96,2338.28,2383.79,2310.4100000000003,783895862,6.01,4.51,10.69
2007-02-25,Dow Jones,1249.73,1217.6100000000001,1287.32,1173.18,998071867,6.61,1.3,10.89
2007-02-26,S&P 500,2944.69,2984.88,2991.88,2928.39,3453664,6.77,1.1,5.73
2007-02-27,Dow Jones,1436.05,1425.77,1453.46,1419.09,802898681,-1.58,6.48,2.36
2007-02-28,NASDAQ,1994.16,1968.69,2013.64,1944.23,452960974,-2.11,4.38,4.6
2007-03-01,S&P 500,2267.77,2262.61,2293.33,2225.27,149843801,3.85,0.94,7.2
2007-03-02,Dow Jones,4235.31,4217.360000000001,4281.76,4211.870000000001,764026314,6.12,7.4,4.18
2007-03-03,Dow Jones,4501.95,4526.389999999999,4570.099999999999,4480.72,292136127,-0.21,7.99,4.52
2007-03-04,Dow Jones,2209.87,2256.99,2263.72,2208.98,138784997,-3.43,7.25,7.09
2007-03-05,NASDAQ,4434.79,4428.59,4443.43,4426.91,258706010,5.75,2.02,14.5
2007-03-06,NASDAQ,4428.92,4465.02,4482.900000000001,4404.77,457260853,-0.5,6.9,11.94
2007-03-07,Dow Jones,4058.6,4065.19,4079.73,4043.69,534347974,-2.5,0.11,6.16
2007-03-08,S&P 500,1586.78,1552.5,1617.52,1510.24,245019072,-2.78,3.05,14.37
2007-03-09,S&P 500,3761.29,3780.35,3825.49,3731.18,215335689,-0.28,3.99,10.39
2007-03-10,NASDAQ,4780.1,4781.4400000000005,4829.55,4757.400000000001,572026452,3.89,8.35,7.92
2007-03-11,S&P 500,3730.16,3745.22,3777.8999999999996,3709.7599999999998,240965774,0.38,3.9,8.09
2007-03-12,NASDAQ,2326.47,2365.4399999999996,2407.3499999999995,2301.6099999999997,247413981,-4.69,0.11,7.34
2007-03-13,Dow Jones,3002.32,2996.36,3028.5800000000004,2994.34,90115741,-3.55,3.52,5.03
2007-03-14,NASDAQ,3582.9,3623.02,3633.44,3538.26,825601607,-0.64,4.99,7.03
2007-03-15,NASDAQ,3042.28,3067.3500000000004,3093.5800000000004,2992.36,445297687,4.9,9.49,8.86
2007-03-16,Dow Jones,1479.81,1478.6699999999998,1507.56,1469.6,13664146,-3.52,9.41,8.86
2007-03-17,S&P 500,2248.26,2258.5800000000004,2295.7000000000003,2242.2400000000002,420035394,3.41,1.81,11.9
2007-03-18,NASDAQ,4209.58,4192.14,4220.57,4184.96,651610742,-3.2,1.85,6.66
2007-03-19,NASDAQ,4445.67,4494.03,4512.45,4412.62,187917774,-1.83,1.63,11.32
2007-03-20,Dow Jones,1549.2,1565.94,1584.14,1516.13,647776355,-2.42,7.89,9.52
2007-03-21,S&P 500,4809.55,4763.93,4857.52,4721.530000000001,647157317,-3.99,0.06,14.5
2007-03-22,NASDAQ,2315.29,2297.95,2337.49,2260.3599999999997,560913513,5.07,1.27,7.01
2007-03-23,Dow Jones,3649.25,3661.58,3699.33,3626.77,454923889,1.95,5.38,13.72
2007-03-24,NASDAQ,4007.3,3962.9300000000003,4044.84,3932.2900000000004,429951663,7.47,2.48,12.67
2007-03-25,Dow Jones,4247.78,4200.17,4261.0599999999995,4165.76,310721233,-3.52,0.92,10.29
2007-03-26,S&P 500,4783.0,4778.0,4811.59,4752.36,177779493,-2.83,3.6,10.51
2007-03-27,S&P 500,2251.68,2234.95,2296.3999999999996,2211.1699999999996,801667346,-0.4,2.74,3.1
2007-03-28,S&P 500,4434.03,4427.86,4457.79,4395.61,543730736,6.49,5.11,14.35
2007-03-29,S&P 500,1526.75,1503.02,1574.01,1475.15,928139121,-0.41,9.79,3.39
2007-03-30,NASDAQ,3820.16,3786.6299999999997,3830.8799999999997,3754.43,840241245,1.13,1.24,9.32
2007-03-31,NASDAQ,3967.91,3986.8199999999997,3990.5299999999997,3937.27,900326412,-0.48,3.73,6.29
2007-04-01,S&P 500,3710.89,3712.35,3756.92,3674.93,395421030,-3.8,9.32,7.59
2007-04-02,S&P 500,2009.26,1979.28,2051.64,1947.1399999999999,795758771,9.09,8.77,9.93
2007-04-03,S&P 500,4492.17,4474.13,4541.8,4448.14,512743883,3.23,3.94,13.82
2007-04-04,NASDAQ,1675.43,1684.6100000000001,1718.5800000000002,1641.3400000000001,281021217,6.82,6.99,7.95
2007-04-05,S&P 500,1214.54,1171.76,1261.37,1149.29,704127610,4.88,0.88,14.84
2007-04-06,S&P 500,3869.86,3834.61,3911.21,3822.53,479606411,2.71,7.13,9.71
2007-04-07,S&P 500,2901.9,2859.2200000000003,2944.12,2859.15,329935851,-3.65,9.73,4.09
2007-04-08,Dow Jones,4396.39,4427.62,4456.08,4368.39,297063703,4.64,5.37,4.47
2007-04-09,S&P 500,2533.59,2558.83,2577.95,2504.06,705357507,-2.67,4.98,11.31
2007-04-10,Dow Jones,1673.11,1698.4399999999998,1745.1699999999998,1624.51,492674531,1.22,1.87,2.66
2007-04-11,Dow Jones,4345.77,4367.400000000001,4389.01,4327.700000000001,697041969,4.44,6.34,8.24
2007-04-12,S&P 500,3195.64,3212.58,3239.52,3175.93,153247087,6.73,5.9,3.93
2007-04-13,Dow Jones,1756.78,1754.48,1779.09,1744.39,905491917,5.28,6.52,7.63
2007-04-14,S&P 500,3881.54,3895.77,3924.0099999999998,3878.0099999999998,495141008,5.07,0.26,11.75
2007-04-15,NASDAQ,3044.45,2998.29,3067.98,2959.65,177076080,-2.76,5.49,7.96
2007-04-16,NASDAQ,3417.25,3429.4,3431.8,3404.77,985029250,0.19,5.95,4.12
2007-04-17,NASDAQ,2843.59,2871.38,2915.48,2813.1400000000003,560624421,-4.36,2.08,5.28
2007-04-18,NASDAQ,4314.84,4314.88,4337.1,4280.45,411180566,5.79,2.08,6.78
2007-04-19,Dow Jones,4318.25,4304.0,4347.7,4280.44,288650124,9.29,2.76,2.9
2007-04-20,S&P 500,3837.56,3815.2999999999997,3844.52,3771.4799999999996,966119880,-1.04,7.12,9.6
2007-04-21,S&P 500,1421.61,1435.8899999999999,1436.06,1399.4199999999998,505715540,-3.68,6.06,9.9
2007-04-22,S&P 500,4355.42,4374.7,4386.96,4341.17,839891368,2.13,8.46,2.81
2007-04-23,NASDAQ,3684.05,3721.15,3756.38,3639.25,610109575,7.85,2.96,7.23
2007-04-24,NASDAQ,3788.1,3772.33,3793.06,3729.25,260269328,3.28,9.12,7.38
2007-04-25,S&P 500,2451.93,2478.91,2524.35,2443.73,496615759,-4.3,7.44,6.34
2007-04-26,NASDAQ,4517.12,4523.26,4534.01,4515.82,205437647,9.61,3.95,9.25
2007-04-27,S&P 500,3901.49,3939.77,3950.0,3896.99,184813370,7.43,0.95,6.5
2007-04-28,S&P 500,1450.36,1453.1399999999999,1462.2199999999998,1436.03,151318875,-3.03,2.57,7.41
2007-04-29,S&P 500,2631.11,2632.8700000000003,2633.57,2582.5,890422514,8.83,9.57,12.37
2007-04-30,S&P 500,4545.52,4553.31,4591.900000000001,4517.59,862818807,1.76,3.1,4.11
2007-05-01,S&P 500,1188.79,1213.72,1257.47,1170.1299999999999,639835791,0.58,3.3,10.05
